Unnamed: 0;session;duration;command_freq;input;attack_cat;label_nr;label_desc
21157;0eced8c4c8e6;9,02569E+15;13;/bin/busybox WMDPK;Fingerprinting;0;busybox fingerprinting
21158;0eced8c4c8e6;9,02569E+15;13;"rm .s; exit";Fingerprinting;0;busybox fingerprinting
20515;fba5d6c233bd;9,58072E+15;13;enable;Fingerprinting;0;busybox fingerprinting
20516;fba5d6c233bd;9,58072E+15;13;system;Fingerprinting;0;busybox fingerprinting
20517;fba5d6c233bd;9,58072E+15;13;system;Fingerprinting;0;busybox fingerprinting
20518;fba5d6c233bd;9,58072E+15;13;shell;Fingerprinting;0;busybox fingerprinting
20519;fba5d6c233bd;9,58072E+15;13;shell;Fingerprinting;0;busybox fingerprinting
20520;fba5d6c233bd;9,58072E+15;13;sh;Fingerprinting;0;busybox fingerprinting
20521;fba5d6c233bd;9,58072E+15;13;"cat /proc/mounts; /bin/busybox QERAP";Fingerprinting;0;busybox fingerprinting
20522;fba5d6c233bd;9,58072E+15;13;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox QERAP";Fingerprinting;0;busybox fingerprinting
20523;fba5d6c233bd;9,58072E+15;13;"tftp; wget; /bin/busybox QERAP";Fingerprinting;0;busybox fingerprinting
20524;fba5d6c233bd;9,58072E+15;13;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
20525;fba5d6c233bd;9,58072E+15;13;while read i;Fingerprinting;0;busybox fingerprinting
20526;fba5d6c233bd;9,58072E+15;13;/bin/busybox QERAP;Fingerprinting;0;busybox fingerprinting
20527;fba5d6c233bd;9,58072E+15;13;"rm .s; exit";Fingerprinting;0;busybox fingerprinting
22756;c63bf11c2d95;1,00945E+16;12;enable;Fingerprinting;0;busybox fingerprinting
22757;c63bf11c2d95;1,00945E+16;12;system;Fingerprinting;0;busybox fingerprinting
22758;c63bf11c2d95;1,00945E+16;12;system;Fingerprinting;0;busybox fingerprinting
22759;c63bf11c2d95;1,00945E+16;12;shell;Fingerprinting;0;busybox fingerprinting
22760;c63bf11c2d95;1,00945E+16;12;shell;Fingerprinting;0;busybox fingerprinting
22761;c63bf11c2d95;1,00945E+16;12;sh;Fingerprinting;0;busybox fingerprinting
22762;c63bf11c2d95;1,00945E+16;12;"cat /proc/mounts; /bin/busybox URHQM";Fingerprinting;0;busybox fingerprinting
22763;c63bf11c2d95;1,00945E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox URHQM";Fingerprinting;0;busybox fingerprinting
22764;c63bf11c2d95;1,00945E+16;12;"tftp; wget; /bin/busybox URHQM";Fingerprinting;0;busybox fingerprinting
22765;c63bf11c2d95;1,00945E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
22766;c63bf11c2d95;1,00945E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
22767;c63bf11c2d95;1,00945E+16;12;/bin/busybox URHQM;Fingerprinting;0;busybox fingerprinting
2;329191b151b8;1,01349E+16;13;enable;Fingerprinting;0;busybox fingerprinting
3;329191b151b8;1,01349E+16;13;system;Fingerprinting;0;busybox fingerprinting
4;329191b151b8;1,01349E+16;13;system;Fingerprinting;0;busybox fingerprinting
5;329191b151b8;1,01349E+16;13;shell;Fingerprinting;0;busybox fingerprinting
6;329191b151b8;1,01349E+16;13;shell;Fingerprinting;0;busybox fingerprinting
7;329191b151b8;1,01349E+16;13;sh;Fingerprinting;0;busybox fingerprinting
8;329191b151b8;1,01349E+16;13;"cat /proc/mounts; /bin/busybox ZLMBN";Fingerprinting;0;busybox fingerprinting
9;329191b151b8;1,01349E+16;13;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox ZLMBN";Fingerprinting;0;busybox fingerprinting
10;329191b151b8;1,01349E+16;13;"tftp; wget; /bin/busybox ZLMBN";Fingerprinting;0;busybox fingerprinting
11;329191b151b8;1,01349E+16;13;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
12;329191b151b8;1,01349E+16;13;while read i;Fingerprinting;0;busybox fingerprinting
13;329191b151b8;1,01349E+16;13;/bin/busybox ZLMBN;Fingerprinting;0;busybox fingerprinting
14;329191b151b8;1,01349E+16;13;"rm .s; exit";Fingerprinting;0;busybox fingerprinting
21969;a563423f6326;1,01817E+16;12;enable;Fingerprinting;0;busybox fingerprinting
21970;a563423f6326;1,01817E+16;12;system;Fingerprinting;0;busybox fingerprinting
21971;a563423f6326;1,01817E+16;12;system;Fingerprinting;0;busybox fingerprinting
21972;a563423f6326;1,01817E+16;12;shell;Fingerprinting;0;busybox fingerprinting
21973;a563423f6326;1,01817E+16;12;shell;Fingerprinting;0;busybox fingerprinting
21974;a563423f6326;1,01817E+16;12;sh;Fingerprinting;0;busybox fingerprinting
21975;a563423f6326;1,01817E+16;12;"cat /proc/mounts; /bin/busybox UVAZP";Fingerprinting;0;busybox fingerprinting
21976;a563423f6326;1,01817E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox UVAZP";Fingerprinting;0;busybox fingerprinting
21977;a563423f6326;1,01817E+16;12;"tftp; wget; /bin/busybox UVAZP";Fingerprinting;0;busybox fingerprinting
21978;a563423f6326;1,01817E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
21979;a563423f6326;1,01817E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
21980;a563423f6326;1,01817E+16;12;/bin/busybox UVAZP;Fingerprinting;0;busybox fingerprinting
22088;8c632316701e;1,01846E+16;12;enable;Fingerprinting;0;busybox fingerprinting
22089;8c632316701e;1,01846E+16;12;system;Fingerprinting;0;busybox fingerprinting
22090;8c632316701e;1,01846E+16;12;system;Fingerprinting;0;busybox fingerprinting
22091;8c632316701e;1,01846E+16;12;shell;Fingerprinting;0;busybox fingerprinting
22092;8c632316701e;1,01846E+16;12;shell;Fingerprinting;0;busybox fingerprinting
22093;8c632316701e;1,01846E+16;12;sh;Fingerprinting;0;busybox fingerprinting
22094;8c632316701e;1,01846E+16;12;"cat /proc/mounts; /bin/busybox ZWNKX";Fingerprinting;0;busybox fingerprinting
22095;8c632316701e;1,01846E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox ZWNKX";Fingerprinting;0;busybox fingerprinting
22096;8c632316701e;1,01846E+16;12;"tftp; wget; /bin/busybox ZWNKX";Fingerprinting;0;busybox fingerprinting
22097;8c632316701e;1,01846E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
22098;8c632316701e;1,01846E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
22099;8c632316701e;1,01846E+16;12;/bin/busybox ZWNKX;Fingerprinting;0;busybox fingerprinting
18583;fde04d21339f;1,02963E+16;12;enable;Fingerprinting;0;busybox fingerprinting
18584;fde04d21339f;1,02963E+16;12;system;Fingerprinting;0;busybox fingerprinting
18585;fde04d21339f;1,02963E+16;12;system;Fingerprinting;0;busybox fingerprinting
18586;fde04d21339f;1,02963E+16;12;shell;Fingerprinting;0;busybox fingerprinting
18587;fde04d21339f;1,02963E+16;12;shell;Fingerprinting;0;busybox fingerprinting
18588;fde04d21339f;1,02963E+16;12;sh;Fingerprinting;0;busybox fingerprinting
18589;fde04d21339f;1,02963E+16;12;"cat /proc/mounts; /bin/busybox QMXGK";Fingerprinting;0;busybox fingerprinting
18590;fde04d21339f;1,02963E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox QMXGK";Fingerprinting;0;busybox fingerprinting
18591;fde04d21339f;1,02963E+16;12;"tftp; wget; /bin/busybox QMXGK";Fingerprinting;0;busybox fingerprinting
18592;fde04d21339f;1,02963E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
18593;fde04d21339f;1,02963E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
18594;fde04d21339f;1,02963E+16;12;/bin/busybox QMXGK;Fingerprinting;0;busybox fingerprinting
19467;cd570113d9f4;1,03481E+16;13;enable;Fingerprinting;0;busybox fingerprinting
19468;cd570113d9f4;1,03481E+16;13;system;Fingerprinting;0;busybox fingerprinting
19469;cd570113d9f4;1,03481E+16;13;system;Fingerprinting;0;busybox fingerprinting
19470;cd570113d9f4;1,03481E+16;13;shell;Fingerprinting;0;busybox fingerprinting
19471;cd570113d9f4;1,03481E+16;13;shell;Fingerprinting;0;busybox fingerprinting
19472;cd570113d9f4;1,03481E+16;13;sh;Fingerprinting;0;busybox fingerprinting
19473;cd570113d9f4;1,03481E+16;13;"cat /proc/mounts; /bin/busybox KMGGI";Fingerprinting;0;busybox fingerprinting
19474;cd570113d9f4;1,03481E+16;13;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox KMGGI";Fingerprinting;0;busybox fingerprinting
19475;cd570113d9f4;1,03481E+16;13;"tftp; wget; /bin/busybox KMGGI";Fingerprinting;0;busybox fingerprinting
19476;cd570113d9f4;1,03481E+16;13;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
19477;cd570113d9f4;1,03481E+16;13;while read i;Fingerprinting;0;busybox fingerprinting
19478;cd570113d9f4;1,03481E+16;13;/bin/busybox KMGGI;Fingerprinting;0;busybox fingerprinting
19479;cd570113d9f4;1,03481E+16;13;"rm .s; exit";Fingerprinting;0;busybox fingerprinting
19258;4489e43f6045;1,03555E+16;12;enable;Fingerprinting;0;busybox fingerprinting
19259;4489e43f6045;1,03555E+16;12;system;Fingerprinting;0;busybox fingerprinting
19260;4489e43f6045;1,03555E+16;12;system;Fingerprinting;0;busybox fingerprinting
19261;4489e43f6045;1,03555E+16;12;shell;Fingerprinting;0;busybox fingerprinting
19262;4489e43f6045;1,03555E+16;12;shell;Fingerprinting;0;busybox fingerprinting
19263;4489e43f6045;1,03555E+16;12;sh;Fingerprinting;0;busybox fingerprinting
19264;4489e43f6045;1,03555E+16;12;"cat /proc/mounts; /bin/busybox HMZDN";Fingerprinting;0;busybox fingerprinting
19265;4489e43f6045;1,03555E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox HMZDN";Fingerprinting;0;busybox fingerprinting
19266;4489e43f6045;1,03555E+16;12;"tftp; wget; /bin/busybox HMZDN";Fingerprinting;0;busybox fingerprinting
19267;4489e43f6045;1,03555E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
19268;4489e43f6045;1,03555E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
19269;4489e43f6045;1,03555E+16;12;/bin/busybox HMZDN;Fingerprinting;0;busybox fingerprinting
20311;e5e36fbd3df8;1,03625E+16;12;enable;Fingerprinting;0;busybox fingerprinting
20312;e5e36fbd3df8;1,03625E+16;12;system;Fingerprinting;0;busybox fingerprinting
20313;e5e36fbd3df8;1,03625E+16;12;system;Fingerprinting;0;busybox fingerprinting
20314;e5e36fbd3df8;1,03625E+16;12;shell;Fingerprinting;0;busybox fingerprinting
20315;e5e36fbd3df8;1,03625E+16;12;shell;Fingerprinting;0;busybox fingerprinting
20316;e5e36fbd3df8;1,03625E+16;12;sh;Fingerprinting;0;busybox fingerprinting
20317;e5e36fbd3df8;1,03625E+16;12;"cat /proc/mounts; /bin/busybox XJMTW";Fingerprinting;0;busybox fingerprinting
20318;e5e36fbd3df8;1,03625E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox XJMTW";Fingerprinting;0;busybox fingerprinting
20319;e5e36fbd3df8;1,03625E+16;12;"tftp; wget; /bin/busybox XJMTW";Fingerprinting;0;busybox fingerprinting
20320;e5e36fbd3df8;1,03625E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
20321;e5e36fbd3df8;1,03625E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
20322;e5e36fbd3df8;1,03625E+16;12;/bin/busybox XJMTW;Fingerprinting;0;busybox fingerprinting
17528;5b6c63d08a61;1,03634E+16;12;enable;Fingerprinting;0;busybox fingerprinting
17529;5b6c63d08a61;1,03634E+16;12;system;Fingerprinting;0;busybox fingerprinting
17530;5b6c63d08a61;1,03634E+16;12;system;Fingerprinting;0;busybox fingerprinting
17531;5b6c63d08a61;1,03634E+16;12;shell;Fingerprinting;0;busybox fingerprinting
17532;5b6c63d08a61;1,03634E+16;12;shell;Fingerprinting;0;busybox fingerprinting
17533;5b6c63d08a61;1,03634E+16;12;sh;Fingerprinting;0;busybox fingerprinting
17534;5b6c63d08a61;1,03634E+16;12;"cat /proc/mounts; /bin/busybox NUFET";Fingerprinting;0;busybox fingerprinting
17535;5b6c63d08a61;1,03634E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox NUFET";Fingerprinting;0;busybox fingerprinting
17536;5b6c63d08a61;1,03634E+16;12;"tftp; wget; /bin/busybox NUFET";Fingerprinting;0;busybox fingerprinting
17537;5b6c63d08a61;1,03634E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
17538;5b6c63d08a61;1,03634E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
17539;5b6c63d08a61;1,03634E+16;12;/bin/busybox NUFET;Fingerprinting;0;busybox fingerprinting
15792;729deff04468;1,03694E+16;12;enable;Fingerprinting;0;busybox fingerprinting
15793;729deff04468;1,03694E+16;12;system;Fingerprinting;0;busybox fingerprinting
15794;729deff04468;1,03694E+16;12;system;Fingerprinting;0;busybox fingerprinting
15795;729deff04468;1,03694E+16;12;shell;Fingerprinting;0;busybox fingerprinting
15796;729deff04468;1,03694E+16;12;shell;Fingerprinting;0;busybox fingerprinting
15797;729deff04468;1,03694E+16;12;sh;Fingerprinting;0;busybox fingerprinting
15798;729deff04468;1,03694E+16;12;"cat /proc/mounts; /bin/busybox SDEYX";Fingerprinting;0;busybox fingerprinting
15799;729deff04468;1,03694E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox SDEYX";Fingerprinting;0;busybox fingerprinting
15800;729deff04468;1,03694E+16;12;"tftp; wget; /bin/busybox SDEYX";Fingerprinting;0;busybox fingerprinting
15801;729deff04468;1,03694E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
15802;729deff04468;1,03694E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
15803;729deff04468;1,03694E+16;12;/bin/busybox SDEYX;Fingerprinting;0;busybox fingerprinting
23459;0e879c715865;1,0443E+16;12;enable;Fingerprinting;0;busybox fingerprinting
23460;0e879c715865;1,0443E+16;12;system;Fingerprinting;0;busybox fingerprinting
23461;0e879c715865;1,0443E+16;12;system;Fingerprinting;0;busybox fingerprinting
23462;0e879c715865;1,0443E+16;12;shell;Fingerprinting;0;busybox fingerprinting
23463;0e879c715865;1,0443E+16;12;shell;Fingerprinting;0;busybox fingerprinting
23464;0e879c715865;1,0443E+16;12;sh;Fingerprinting;0;busybox fingerprinting
23465;0e879c715865;1,0443E+16;12;"cat /proc/mounts; /bin/busybox XJWSS";Fingerprinting;0;busybox fingerprinting
23466;0e879c715865;1,0443E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox XJWSS";Fingerprinting;0;busybox fingerprinting
23467;0e879c715865;1,0443E+16;12;"tftp; wget; /bin/busybox XJWSS";Fingerprinting;0;busybox fingerprinting
23468;0e879c715865;1,0443E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
23469;0e879c715865;1,0443E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
23470;0e879c715865;1,0443E+16;12;/bin/busybox XJWSS;Fingerprinting;0;busybox fingerprinting
23227;54c2e1094cb9;1,05508E+16;12;enable;Fingerprinting;0;busybox fingerprinting
23228;54c2e1094cb9;1,05508E+16;12;system;Fingerprinting;0;busybox fingerprinting
23229;54c2e1094cb9;1,05508E+16;12;system;Fingerprinting;0;busybox fingerprinting
23230;54c2e1094cb9;1,05508E+16;12;shell;Fingerprinting;0;busybox fingerprinting
23231;54c2e1094cb9;1,05508E+16;12;shell;Fingerprinting;0;busybox fingerprinting
23232;54c2e1094cb9;1,05508E+16;12;sh;Fingerprinting;0;busybox fingerprinting
23233;54c2e1094cb9;1,05508E+16;12;"cat /proc/mounts; /bin/busybox MPNLE";Fingerprinting;0;busybox fingerprinting
23234;54c2e1094cb9;1,05508E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox MPNLE";Fingerprinting;0;busybox fingerprinting
23235;54c2e1094cb9;1,05508E+16;12;"tftp; wget; /bin/busybox MPNLE";Fingerprinting;0;busybox fingerprinting
23236;54c2e1094cb9;1,05508E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
23237;54c2e1094cb9;1,05508E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
23238;54c2e1094cb9;1,05508E+16;12;/bin/busybox MPNLE;Fingerprinting;0;busybox fingerprinting
22155;7bb36895694b;1,06994E+16;12;enable;Fingerprinting;0;busybox fingerprinting
22156;7bb36895694b;1,06994E+16;12;system;Fingerprinting;0;busybox fingerprinting
22157;7bb36895694b;1,06994E+16;12;system;Fingerprinting;0;busybox fingerprinting
22158;7bb36895694b;1,06994E+16;12;shell;Fingerprinting;0;busybox fingerprinting
22159;7bb36895694b;1,06994E+16;12;shell;Fingerprinting;0;busybox fingerprinting
22160;7bb36895694b;1,06994E+16;12;sh;Fingerprinting;0;busybox fingerprinting
22161;7bb36895694b;1,06994E+16;12;"cat /proc/mounts; /bin/busybox ATFXK";Fingerprinting;0;busybox fingerprinting
22162;7bb36895694b;1,06994E+16;12;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox ATFXK";Fingerprinting;0;busybox fingerprinting
22163;7bb36895694b;1,06994E+16;12;"tftp; wget; /bin/busybox ATFXK";Fingerprinting;0;busybox fingerprinting
22164;7bb36895694b;1,06994E+16;12;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
22165;7bb36895694b;1,06994E+16;12;while read i;Fingerprinting;0;busybox fingerprinting
22166;7bb36895694b;1,06994E+16;12;/bin/busybox ATFXK;Fingerprinting;0;busybox fingerprinting
21482;079a6aa150fe;1,11897E+16;11;enable;Fingerprinting;0;busybox fingerprinting
21483;079a6aa150fe;1,11897E+16;11;system;Fingerprinting;0;busybox fingerprinting
21484;079a6aa150fe;1,11897E+16;11;system;Fingerprinting;0;busybox fingerprinting
21485;079a6aa150fe;1,11897E+16;11;shell;Fingerprinting;0;busybox fingerprinting
21486;079a6aa150fe;1,11897E+16;11;shell;Fingerprinting;0;busybox fingerprinting
21487;079a6aa150fe;1,11897E+16;11;sh;Fingerprinting;0;busybox fingerprinting
21488;079a6aa150fe;1,11897E+16;11;/bin/busybox SATORI;Fingerprinting;0;busybox fingerprinting
21489;079a6aa150fe;1,11897E+16;11;"/bin/busybox cat /bin/busybox || while read i; do /bin/busybox echo ; done < /bin/busybox || /bin/busybox dd if=/bin/busybox bs=22 count=1";Fingerprinting;0;busybox fingerprinting
21490;079a6aa150fe;1,11897E+16;11;cat /bin/busybox;Fingerprinting;0;busybox fingerprinting
21491;079a6aa150fe;1,11897E+16;11;while read i;Fingerprinting;0;busybox fingerprinting
21492;079a6aa150fe;1,11897E+16;11;dd if=/bin/busybox bs=22 count=1;Fingerprinting;0;busybox fingerprinting
17806;7a028d9c6594;1,16443E+16;13;enable;Fingerprinting;0;busybox fingerprinting
17807;7a028d9c6594;1,16443E+16;13;system;Fingerprinting;0;busybox fingerprinting
17808;7a028d9c6594;1,16443E+16;13;system;Fingerprinting;0;busybox fingerprinting
17809;7a028d9c6594;1,16443E+16;13;shell;Fingerprinting;0;busybox fingerprinting
17810;7a028d9c6594;1,16443E+16;13;shell;Fingerprinting;0;busybox fingerprinting
17811;7a028d9c6594;1,16443E+16;13;sh;Fingerprinting;0;busybox fingerprinting
17812;7a028d9c6594;1,16443E+16;13;"cat /proc/mounts; /bin/busybox TPIIO";Fingerprinting;0;busybox fingerprinting
17813;7a028d9c6594;1,16443E+16;13;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox TPIIO";Fingerprinting;0;busybox fingerprinting
17814;7a028d9c6594;1,16443E+16;13;"tftp; wget; /bin/busybox TPIIO";Fingerprinting;0;busybox fingerprinting
17815;7a028d9c6594;1,16443E+16;13;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
17816;7a028d9c6594;1,16443E+16;13;while read i;Fingerprinting;0;busybox fingerprinting
17817;7a028d9c6594;1,16443E+16;13;/bin/busybox TPIIO;Fingerprinting;0;busybox fingerprinting
17818;7a028d9c6594;1,16443E+16;13;"rm .s; exit";Fingerprinting;0;busybox fingerprinting
66;a1fcd3e7e5f6;1,19056E+16;11;enable;Fingerprinting;0;busybox fingerprinting
67;a1fcd3e7e5f6;1,19056E+16;11;system;Fingerprinting;0;busybox fingerprinting
68;a1fcd3e7e5f6;1,19056E+16;11;system;Fingerprinting;0;busybox fingerprinting
69;a1fcd3e7e5f6;1,19056E+16;11;shell;Fingerprinting;0;busybox fingerprinting
70;a1fcd3e7e5f6;1,19056E+16;11;shell;Fingerprinting;0;busybox fingerprinting
71;a1fcd3e7e5f6;1,19056E+16;11;sh;Fingerprinting;0;busybox fingerprinting
72;a1fcd3e7e5f6;1,19056E+16;11;/bin/busybox SATORI;Fingerprinting;0;busybox fingerprinting
73;a1fcd3e7e5f6;1,19056E+16;11;"/bin/busybox cat /bin/busybox || while read i; do /bin/busybox echo ; done < /bin/busybox || /bin/busybox dd if=/bin/busybox bs=22 count=1";Fingerprinting;0;busybox fingerprinting
74;a1fcd3e7e5f6;1,19056E+16;11;cat /bin/busybox;Fingerprinting;0;busybox fingerprinting
75;a1fcd3e7e5f6;1,19056E+16;11;while read i;Fingerprinting;0;busybox fingerprinting
76;a1fcd3e7e5f6;1,19056E+16;11;dd if=/bin/busybox bs=22 count=1;Fingerprinting;0;busybox fingerprinting
23046;10db90cd15d4;1,23837E+16;13;enable;Fingerprinting;0;busybox fingerprinting
23047;10db90cd15d4;1,23837E+16;13;system;Fingerprinting;0;busybox fingerprinting
23048;10db90cd15d4;1,23837E+16;13;system;Fingerprinting;0;busybox fingerprinting
23049;10db90cd15d4;1,23837E+16;13;shell;Fingerprinting;0;busybox fingerprinting
23050;10db90cd15d4;1,23837E+16;13;shell;Fingerprinting;0;busybox fingerprinting
23051;10db90cd15d4;1,23837E+16;13;sh;Fingerprinting;0;busybox fingerprinting
23052;10db90cd15d4;1,23837E+16;13;"cat /proc/mounts; /bin/busybox SUXZP";Fingerprinting;0;busybox fingerprinting
23053;10db90cd15d4;1,23837E+16;13;"cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox SUXZP";Fingerprinting;0;busybox fingerprinting
23054;10db90cd15d4;1,23837E+16;13;"tftp; wget; /bin/busybox SUXZP";Fingerprinting;0;busybox fingerprinting
23055;10db90cd15d4;1,23837E+16;13;"dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s";Fingerprinting;0;busybox fingerprinting
23056;10db90cd15d4;1,23837E+16;13;while read i;Fingerprinting;0;busybox fingerprinting
23057;10db90cd15d4;1,23837E+16;13;/bin/busybox SUXZP;Fingerprinting;0;busybox fingerprinting
23058;10db90cd15d4;1,23837E+16;13;"rm .s; exit";Fingerprinting;0;busybox fingerprinting
20680;4197ef55a9d9;1,28006E+16;11;enable;Fingerprinting;0;busybox fingerprinting
20681;4197ef55a9d9;1,28006E+16;11;system;Fingerprinting;0;busybox fingerprinting
20682;4197ef55a9d9;1,28006E+16;11;system;Fingerprinting;0;busybox fingerprinting
20683;4197ef55a9d9;1,28006E+16;11;shell;Fingerprinting;0;busybox fingerprinting
20684;4197ef55a9d9;1,28006E+16;11;shell;Fingerprinting;0;busybox fingerprinting
20685;4197ef55a9d9;1,28006E+16;11;sh;Fingerprinting;0;busybox fingerprinting
20686;4197ef55a9d9;1,28006E+16;11;/bin/busybox SATORI;Fingerprinting;0;busybox fingerprinting
20687;4197ef55a9d9;1,28006E+16;11;"/bin/busybox cat /bin/busybox || while read i; do /bin/busybox echo ; done < /bin/busybox || /bin/busybox dd if=/bin/busybox bs=22 count=1";Fingerprinting;0;busybox fingerprinting
20688;4197ef55a9d9;1,28006E+16;11;cat /bin/busybox;Fingerprinting;0;busybox fingerprinting
20689;4197ef55a9d9;1,28006E+16;11;while read i;Fingerprinting;0;busybox fingerprinting
20690;4197ef55a9d9;1,28006E+16;11;dd if=/bin/busybox bs=22 count=1;Fingerprinting;0;busybox fingerprinting
20653;06d16d616b07;1,2942E+16;11;enable;Fingerprinting;0;busybox fingerprinting
20654;06d16d616b07;1,2942E+16;11;system;Fingerprinting;0;busybox fingerprinting
20655;06d16d616b07;1,2942E+16;11;system;Fingerprinting;0;busybox fingerprinting
20656;06d16d616b07;1,2942E+16;11;shell;Fingerprinting;0;busybox fingerprinting
20657;06d16d616b07;1,2942E+16;11;shell;Fingerprinting;0;busybox fingerprinting
20658;06d16d616b07;1,2942E+16;11;sh;Fingerprinting;0;busybox fingerprinting
20659;06d16d616b07;1,2942E+16;11;/bin/busybox SATORI;Fingerprinting;0;busybox fingerprinting
20660;06d16d616b07;1,2942E+16;11;"/bin/busybox cat /bin/busybox || while read i; do /bin/busybox echo ; done < /bin/busybox || /bin/busybox dd if=/bin/busybox bs=22 count=1";Fingerprinting;0;busybox fingerprinting
20661;06d16d616b07;1,2942E+16;11;cat /bin/busybox;Fingerprinting;0;busybox fingerprinting
20662;06d16d616b07;1,2942E+16;11;while read i;Fingerprinting;0;busybox fingerprinting
20663;06d16d616b07;1,2942E+16;11;dd if=/bin/busybox bs=22 count=1;Fingerprinting;0;busybox fingerprinting
18117;b13a19a2c03c;1,31255E+16;11;enable;Fingerprinting;0;busybox fingerprinting
18118;b13a19a2c03c;1,31255E+16;11;system;Fingerprinting;0;busybox fingerprinting
18119;b13a19a2c03c;1,31255E+16;11;system;Fingerprinting;0;busybox fingerprinting
18120;b13a19a2c03c;1,31255E+16;11;shell;Fingerprinting;0;busybox fingerprinting
18121;b13a19a2c03c;1,31255E+16;11;shell;Fingerprinting;0;busybox fingerprinting
18122;b13a19a2c03c;1,31255E+16;11;sh;Fingerprinting;0;busybox fingerprinting
18123;b13a19a2c03c;1,31255E+16;11;/bin/busybox VENUSZUELA;Fingerprinting;0;busybox fingerprinting
18124;b13a19a2c03c;1,31255E+16;11;"/bin/busybox cat /bin/busybox || while read i; do /bin/busybox echo ; done < /bin/busybox || /bin/busybox dd if=/bin/busybox bs=22 count=1";Fingerprinting;0;busybox fingerprinting
18125;b13a19a2c03c;1,31255E+16;11;cat /bin/busybox;Fingerprinting;0;busybox fingerprinting
18126;b13a19a2c03c;1,31255E+16;11;while read i;Fingerprinting;0;busybox fingerprinting
18127;b13a19a2c03c;1,31255E+16;11;dd if=/bin/busybox bs=22 count=1;Fingerprinting;0;busybox fingerprinting
19270;6d62c5c9114d;1,31499E+16;11;enable;Fingerprinting;0;busybox fingerprinting
19271;6d62c5c9114d;1,31499E+16;11;system;Fingerprinting;0;busybox fingerprinting
19272;6d62c5c9114d;1,31499E+16;11;system;Fingerprinting;0;busybox fingerprinting
